Date,State_Num,State,County_Num,County_Name,Event,Property_DMG,Damage Factor,F-Scale
17-Mar-80,1,AL,25,CLARKE,TORNADO,25,K,1
17-Mar-80,1,AL,25,CLARKE,TORNADO,2.5,K,1
20-Mar-80,1,AL,73,JEFFERSON,TORNADO,0,K,1
20-Mar-80,1,AL,121,TALLADEGA,TORNADO,250,K,2
12-Apr-80,1,AL,61,GENEVA,TORNADO,250,K,2
13-Apr-80,1,AL,97,MOBILE,TORNADO,25,K,1
13-Apr-80,1,AL,97,MOBILE,TORNADO,0.25,K,1
13-Apr-80,1,AL,97,MOBILE,TORNADO,2.5,K,1
13-Apr-80,1,AL,3,BALDWIN,TORNADO,25,K,2
13-Apr-80,1,AL,97,MOBILE,TORNADO,25,K,1
13-Apr-80,1,AL,81,LEE,TORNADO,2.5,M,2
25-Apr-80,1,AL,73,JEFFERSON,TORNADO,250,K,2
27-Apr-80,1,AL,55,ETOWAH,TORNADO,25,K,2
15-May-80,1,AL,97,MOBILE,TORNADO,2.5,K,0
17-May-80,1,AL,3,BALDWIN,TORNADO,25,K,1
17-May-80,1,AL,3,BALDWIN,TORNADO,25,K,1
3-Jun-87,1,AL,29,CLEBURNE,TORNADO,25,K,1
14-Jun-87,1,AL,57,FAYETTE,TORNADO,0.03,K,0
14-Jun-87,1,AL,57,FAYETTE,TORNADO,0,K,0
14-Jun-87,1,AL,57,FAYETTE,TORNADO,0,K,0
26-Jun-87,1,AL,97,MOBILE,TORNADO,0,K,0
12-Aug-87,1,AL,97,MOBILE,TORNADO,0,K,0
22-Apr-84,1,AL,7,BIBB,TORNADO,250,K,2
22-Apr-84,1,AL,101,MONTGOMERY,TORNADO,25,K,1
22-Apr-84,1,AL,17,CHAMBERS,TORNADO,25,K,1
2-May-84,1,AL,73,JEFFERSON,TORNADO,25,K,0
3-May-84,1,AL,83,LIMESTONE,TORNADO,25,K,1
3-May-84,1,AL,101,MONTGOMERY,TORNADO,2.5,M,3
3-May-84,1,AL,51,ELMORE,TORNADO,2.5,M,3
3-May-84,1,AL,87,MACON,TORNADO,25,K,1
3-May-84,1,AL,69,HOUSTON,TORNADO,25,K,1
3-May-84,1,AL,119,SUMTER,TORNADO,0.25,K,0
3-May-84,1,AL,117,SHELBY,TORNADO,2.5,K,1
3-May-84,1,AL,117,SHELBY,TORNADO,250,K,2
3-May-84,1,AL,121,TALLADEGA,TORNADO,250,K,2
3-May-84,1,AL,47,DALLAS,TORNADO,2.5,M,2
28-Jun-57,1,AL,39,COVINGTON,TORNADO,250,K,2
28-Jun-57,1,AL,13,BUTLER,TORNADO,250,K,2
28-Jun-57,1,AL,41,CRENSHAW,TORNADO,0,K,0
28-Jun-57,1,AL,5,BARBOUR,TORNADO,25,K,2
15-Aug-57,1,AL,81,LEE,TORNADO,2.5,K,1
18-Sep-57,1,AL,47,DALLAS,TORNADO,25,K,0
8-Nov-57,1,AL,107,PICKENS,TORNADO,250,K,1
8-Nov-57,1,AL,117,SHELBY,TORNADO,25,K,1
17-Nov-57,1,AL,75,LAMAR,TORNADO,2.5,K,1
17-Nov-57,1,AL,127,WALKER,TORNADO,25,K,4
17-Nov-57,1,AL,43,CULLMAN,TORNADO,250,K,1
18-Nov-57,1,AL,59,FRANKLIN,TORNADO,25,K,2
18-Nov-57,1,AL,63,GREENE,TORNADO,250,K,1
18-Nov-57,1,AL,65,HALE,TORNADO,250,K,1
18-Nov-57,1,AL,125,TUSCALOOSA,TORNADO,25,K,1
18-Nov-57,1,AL,47,DALLAS,TORNADO,25,K,1
18-Nov-57,1,AL,73,JEFFERSON,TORNADO,2.5,M,2
18-Nov-57,1,AL,49,DEKALB,TORNADO,25,K,1
18-Nov-57,1,AL,123,TALLAPOOSA,TORNADO,25,K,1
18-Nov-57,1,AL,103,MORGAN,TORNADO,25,K,1
18-Nov-57,1,AL,79,LAWRENCE,TORNADO,2.5,K,1
18-Nov-57,1,AL,29,CLEBURNE,TORNADO,25,K,1
18-Nov-57,1,AL,27,CLAY,TORNADO,25,K,2
18-Nov-57,1,AL,9,BLOUNT,TORNADO,250,K,4
18-Nov-57,1,AL,95,MARSHALL,TORNADO,250,K,4
19-Dec-57,1,AL,57,FAYETTE,TORNADO,2.5,K,1
19-Dec-57,1,AL,33,COLBERT,TORNADO,25,K,2
20-Dec-57,1,AL,21,CHILTON,TORNADO,250,K,1
20-Dec-57,1,AL,35,CONECUH,TORNADO,2.5,K,1
31-Jan-58,1,AL,59,FRANKLIN,TORNADO,2.5,K,2
6-Feb-58,1,AL,109,PIKE,TORNADO,25,K,2
26-Feb-58,1,AL,23,CHOCTAW,TORNADO,250,K,2
26-Feb-58,1,AL,53,ESCAMBIA,TORNADO,25,K,1
27-Feb-58,1,AL,101,MONTGOMERY,TORNADO,25,K,1
5-Apr-58,1,AL,103,MORGAN,TORNADO,2.5,K,1
5-Apr-58,1,AL,33,COLBERT,TORNADO,250,K,2
5-Apr-58,1,AL,79,LAWRENCE,TORNADO,250,K,2
5-Apr-58,1,AL,79,LAWRENCE,TORNADO,25,K,2
5-Apr-58,1,AL,83,LIMESTONE,TORNADO,250,K,2
5-Apr-58,1,AL,89,MADISON,TORNADO,25,K,1
5-Apr-58,1,AL,43,CULLMAN,TORNADO,250,K,1
5-Apr-58,1,AL,43,CULLMAN,TORNADO,25,K,2
6-Apr-58,1,AL,95,MARSHALL,TORNADO,250,K,3
6-Apr-58,1,AL,71,JACKSON,TORNADO,250,K,3
29-Apr-58,1,AL,73,JEFFERSON,TORNADO,25,K,1
29-Apr-58,1,AL,73,JEFFERSON,TORNADO,25,K,2
29-Apr-58,1,AL,21,CHILTON,TORNADO,2.5,K,0
29-Apr-58,1,AL,21,CHILTON,TORNADO,25,K,1
29-Apr-58,1,AL,55,ETOWAH,TORNADO,25,K,1
25-May-58,1,AL,103,MORGAN,TORNADO,25,K,2
14-Apr-85,1,AL,89,MADISON,TORNADO,25,K,1
1-May-85,1,AL,75,LAMAR,TORNADO,250,K,2
1-May-85,1,AL,3,BALDWIN,TORNADO,2.5,K,0
5-Mar-89,1,AL,109,PIKE,TORNADO,2.5,M,1
24-Jan-64,1,AL,117,SHELBY,TORNADO,250,K,4
24-Jan-64,1,AL,49,DEKALB,TORNADO,25,K,2
9-Mar-64,1,AL,59,FRANKLIN,TORNADO,250,K,3
9-Mar-64,1,AL,77,LAUDERDALE,TORNADO,250,K,3
25-Mar-64,1,AL,133,WINSTON,TORNADO,250,K,3
6-Apr-64,1,AL,23,CHOCTAW,TORNADO,25,K,1
7-Apr-64,1,AL,43,CULLMAN,TORNADO,250,K,2
7-Apr-64,1,AL,49,DEKALB,TORNADO,250,K,2
7-Apr-64,1,AL,49,DEKALB,TORNADO,25,K,1
7-Apr-64,1,AL,95,MARSHALL,TORNADO,25,K,1
7-Apr-64,1,AL,19,CHEROKEE,TORNADO,25,K,1
28-Apr-64,1,AL,115,ST. CLAIR,TORNADO,25,K,1
28-Apr-64,1,AL,15,CALHOUN,TORNADO,25,K,2
28-Apr-64,1,AL,121,TALLADEGA,TORNADO,25,K,3
28-Apr-64,1,AL,29,CLEBURNE,TORNADO,25,K,3
28-Apr-64,1,AL,123,TALLAPOOSA,TORNADO,25,K,1
28-Apr-64,1,AL,85,LOWNDES,TORNADO,250,K,2
9-Jul-64,1,AL,121,TALLADEGA,TORNADO,25,K,2
4-Oct-64,1,AL,35,CONECUH,TORNADO,2.5,K,1
4-Oct-64,1,AL,13,BUTLER,TORNADO,25,K,1
4-Oct-64,1,AL,5,BARBOUR,TORNADO,2.5,K,2
24-Dec-64,1,AL,13,BUTLER,TORNADO,25,K,2
24-Dec-64,1,AL,3,BALDWIN,TORNADO,25,K,2
24-Dec-64,1,AL,39,COVINGTON,TORNADO,25,K,0
26-Dec-64,1,AL,13,BUTLER,TORNADO,2.5,K,1
26-Dec-64,1,AL,113,RUSSELL,TORNADO,25,K,2
11-Feb-65,1,AL,33,COLBERT,TORNADO,25,K,2
11-Feb-65,1,AL,107,PICKENS,TORNADO,250,K,3
17-Mar-65,1,AL,33,COLBERT,TORNADO,250,K,3
17-Mar-65,1,AL,77,LAUDERDALE,TORNADO,250,K,3
16-May-88,1,AL,107,PICKENS,TORNADO,25,K,1
24-May-88,1,AL,91,MARENGO,TORNADO,0,K,1
26-Dec-73,1,AL,97,MOBILE,TORNADO,25,K,2
26-Dec-73,1,AL,121,TALLADEGA,TORNADO,25,K,2
29-Dec-73,1,AL,9,BLOUNT,TORNADO,0.25,K,1
29-Dec-73,1,AL,31,COFFEE,TORNADO,2.5,M,3
29-Dec-73,1,AL,45,DALE,TORNADO,2.5,M,3
29-Dec-73,1,AL,73,JEFFERSON,TORNADO,0,K,1
29-Dec-73,1,AL,49,DEKALB,TORNADO,250,K,2
29-Dec-73,1,AL,67,HENRY,TORNADO,2.5,M,3
30-Dec-73,1,AL,45,DALE,TORNADO,2.5,K,3
31-Dec-73,1,AL,3,BALDWIN,TORNADO,2.5,K,1
20-Jan-74,1,AL,109,PIKE,TORNADO,25,K,2
26-Jan-74,1,AL,111,RANDOLPH,TORNADO,250,K,3
28-Jan-74,1,AL,75,LAMAR,TORNADO,25,K,2
28-Jan-74,1,AL,57,FAYETTE,TORNADO,250,K,3
28-Jan-74,1,AL,69,HOUSTON,TORNADO,0.25,K,2
6-Feb-74,1,AL,3,BALDWIN,TORNADO,0,K,0
6-Feb-74,1,AL,69,HOUSTON,TORNADO,25,K,1
19-Mar-74,1,AL,3,BALDWIN,TORNADO,0.25,K,0
5-Mar-89,1,AL,17,CHAMBERS,TORNADO,2.5,M,2
5-Mar-89,1,AL,111,RANDOLPH,TORNADO,2.5,M,2
2-Mar-72,1,AL,129,WASHINGTON,TORNADO,2.5,K,2
29-Mar-75,1,AL,9,BLOUNT,TORNADO,25,K,1
2-Apr-75,1,AL,123,TALLAPOOSA,TORNADO,25,K,1
10-Apr-75,1,AL,53,ESCAMBIA,TORNADO,25,K,1
30-Apr-75,1,AL,53,ESCAMBIA,TORNADO,25,K,1
8-May-75,1,AL,95,MARSHALL,TORNADO,25,K,1
17-Jun-75,1,AL,35,CONECUH,TORNADO,0,K,0
17-Oct-75,1,AL,69,HOUSTON,TORNADO,25,K,1
17-Oct-75,1,AL,31,COFFEE,TORNADO,0,K,0
6-Nov-75,1,AL,97,MOBILE,TORNADO,25,K,1
6-Nov-75,1,AL,3,BALDWIN,TORNADO,25,K,0
13-Jan-76,1,AL,73,JEFFERSON,TORNADO,250,K,2
3-Nov-68,1,AL,97,MOBILE,TORNADO,250,K,3
3-Nov-68,1,AL,3,BALDWIN,TORNADO,250,K,3
3-Nov-68,1,AL,3,BALDWIN,TORNADO,250,K,3
3-Nov-68,1,AL,53,ESCAMBIA,TORNADO,250,K,3
17-Nov-68,1,AL,23,CHOCTAW,TORNADO,25,K,2
17-Nov-68,1,AL,21,CHILTON,TORNADO,2.5,M,3
17-Nov-68,1,AL,37,COOSA,TORNADO,2.5,M,3
27-Dec-68,1,AL,117,SHELBY,TORNADO,250,K,2
18-Apr-69,1,AL,109,PIKE,TORNADO,250,K,
18-Apr-69,1,AL,13,BUTLER,TORNADO,250,K,4
18-Apr-69,1,AL,41,CRENSHAW,TORNADO,250,K,4
18-Apr-69,1,AL,11,BULLOCK,TORNADO,250,K,4
17-May-69,1,AL,73,JEFFERSON,TORNADO,25,K,1
17-May-69,1,AL,109,PIKE,TORNADO,2.5,K,1
18-May-69,1,AL,41,CRENSHAW,TORNADO,25,K,2
18-May-69,1,AL,11,BULLOCK,TORNADO,25,K,1
18-May-69,1,AL,43,CULLMAN,TORNADO,25,K,1
29-Jun-69,1,AL,129,WASHINGTON,TORNADO,2.5,K,0
8-Jul-69,1,AL,3,BALDWIN,TORNADO,0.25,K,0
17-Apr-82,1,AL,77,LAUDERDALE,TORNADO,250,K,1
17-Apr-82,1,AL,83,LIMESTONE,TORNADO,250,K,1
17-Apr-82,1,AL,79,LAWRENCE,TORNADO,0.03,K,1
17-Apr-82,1,AL,89,MADISON,TORNADO,250,K,1
25-Apr-82,1,AL,97,MOBILE,TORNADO,250,K,3
25-Apr-82,1,AL,97,MOBILE,TORNADO,2.5,K,1
25-Apr-82,1,AL,3,BALDWIN,TORNADO,25,K,1
26-Apr-82,1,AL,75,LAMAR,TORNADO,250,K,3
26-Apr-82,1,AL,93,MARION,TORNADO,250,K,3
26-Apr-82,1,AL,1,AUTAUGA,TORNADO,250,K,1
26-Apr-82,1,AL,51,ELMORE,TORNADO,250,K,1
2-Mar-72,1,AL,53,ESCAMBIA,TORNADO,2.5,K,2
18-Mar-72,1,AL,97,MOBILE,TORNADO,25,K,1
22-Apr-72,1,AL,47,DALLAS,TORNADO,25,K,2
8-Jun-72,1,AL,53,ESCAMBIA,TORNADO,25,K,2
27-Jun-72,1,AL,95,MARSHALL,TORNADO,25,K,2
3-Jul-72,1,AL,109,PIKE,TORNADO,250,K,2
27-Oct-72,1,AL,73,JEFFERSON,TORNADO,250,K,2
13-Nov-72,1,AL,3,BALDWIN,TORNADO,25,K,2
15-Dec-72,1,AL,53,ESCAMBIA,TORNADO,2.5,K,2
26-Jan-73,1,AL,95,MARSHALL,TORNADO,25,K,2
16-Mar-73,1,AL,21,CHILTON,TORNADO,250,K,2
16-Mar-73,1,AL,119,SUMTER,TORNADO,250,K,1
16-Mar-73,1,AL,65,HALE,TORNADO,25,K,2
16-Mar-73,1,AL,65,HALE,TORNADO,250,K,2
16-Mar-73,1,AL,117,SHELBY,TORNADO,250,K,2
16-Mar-73,1,AL,115,ST. CLAIR,TORNADO,250,K,1
22-Aug-83,1,AL,7,BIBB,TORNADO,250,K,1
29-Aug-83,1,AL,65,HALE,TORNADO,2.5,K,1
14-Nov-83,1,AL,25,CLARKE,TORNADO,2.5,K,0
15-Nov-83,1,AL,43,CULLMAN,TORNADO,2.5,M,3
15-Nov-83,1,AL,9,BLOUNT,TORNADO,25,K,2
15-Nov-83,1,AL,125,TUSCALOOSA,TORNADO,25,K,2
15-Nov-83,1,AL,19,CHEROKEE,TORNADO,25,K,1
15-Nov-83,1,AL,3,BALDWIN,TORNADO,25,K,1
20-Nov-83,1,AL,53,ESCAMBIA,TORNADO,250,K,1
23-Nov-83,1,AL,57,FAYETTE,TORNADO,25,K,1
23-Nov-83,1,AL,131,WILCOX,TORNADO,250,K,2
23-Nov-83,1,AL,127,WALKER,TORNADO,25,K,2
18-Apr-78,1,AL,79,LAWRENCE,TORNADO,250,K,2
18-Apr-78,1,AL,27,CLAY,TORNADO,25,K,1
18-Apr-78,1,AL,85,LOWNDES,TORNADO,0,K,0
18-Apr-78,1,AL,99,MONROE,TORNADO,2.5,M,3
18-Apr-78,1,AL,37,COOSA,TORNADO,25,K,2
18-Apr-78,1,AL,31,COFFEE,TORNADO,25,K,0
18-Apr-78,1,AL,101,MONTGOMERY,TORNADO,250,K,1
24-Apr-78,1,AL,73,JEFFERSON,TORNADO,2.5,K,0
1-May-78,1,AL,47,DALLAS,TORNADO,2.5,M,2
1-May-78,1,AL,113,RUSSELL,TORNADO,250,K,2
3-May-78,1,AL,39,COVINGTON,TORNADO,25,K,1
3-May-84,1,AL,45,DALE,TORNADO,0,K,0
12-Mar-86,1,AL,107,PICKENS,TORNADO,2.5,M,3
12-Mar-86,1,AL,75,LAMAR,TORNADO,250,K,3
12-Mar-86,1,AL,93,MARION,TORNADO,250,K,3
12-Mar-86,1,AL,93,MARION,TORNADO,25,K,2
12-Mar-86,1,AL,43,CULLMAN,TORNADO,2.5,M,2
12-Mar-86,1,AL,95,MARSHALL,TORNADO,2.5,M,2
18-Mar-86,1,AL,93,MARION,TORNADO,25,K,1
19-Mar-86,1,AL,9,BLOUNT,TORNADO,25,K,2
24-May-86,1,AL,133,WINSTON,TORNADO,0.25,K,1
24-May-86,1,AL,43,CULLMAN,TORNADO,0.25,K,1
11-Jun-86,1,AL,77,LAUDERDALE,TORNADO,2.5,K,1
2-Jun-58,1,AL,69,HOUSTON,TORNADO,2.5,K,1
20-Sep-58,1,AL,77,LAUDERDALE,TORNADO,25,K,1
19-May-80,1,AL,97,MOBILE,TORNADO,25,K,2
20-May-80,1,AL,39,COVINGTON,TORNADO,25,K,1
20-May-80,1,AL,41,CRENSHAW,TORNADO,25,K,1
20-May-80,1,AL,39,COVINGTON,TORNADO,25,K,1
20-May-80,1,AL,31,COFFEE,TORNADO,25,K,1
20-May-80,1,AL,5,BARBOUR,TORNADO,25,K,2
17-Jun-80,1,AL,27,CLAY,TORNADO,25,K,2
17-Jun-80,1,AL,55,ETOWAH,TORNADO,250,K,2
1-Sep-80,1,AL,47,DALLAS,TORNADO,250,K,2
10-Sep-80,1,AL,69,HOUSTON,TORNADO,250,K,1
19-Jan-88,1,AL,43,CULLMAN,TORNADO,25,M,3
19-Jan-88,1,AL,7,BIBB,TORNADO,250,K,1
19-Jan-88,1,AL,117,SHELBY,TORNADO,250,K,1
19-Jan-88,1,AL,27,CLAY,TORNADO,250,K,1
2-Feb-88,1,AL,91,MARENGO,TORNADO,25,K,1
3-May-84,1,AL,45,DALE,TORNADO,25,K,2
3-May-84,1,AL,27,CLAY,TORNADO,250,K,2
3-May-84,1,AL,29,CLEBURNE,TORNADO,250,K,2
3-May-84,1,AL,29,CLEBURNE,TORNADO,25,K,1
3-May-84,1,AL,111,RANDOLPH,TORNADO,250,K,2
3-May-84,1,AL,111,RANDOLPH,TORNADO,25,K,1
3-May-84,1,AL,29,CLEBURNE,TORNADO,250,K,2
3-May-84,1,AL,87,MACON,TORNADO,250,K,2
3-May-84,1,AL,81,LEE,TORNADO,250,K,2
7-May-84,1,AL,73,JEFFERSON,TORNADO,25,K,1
7-May-84,1,AL,121,TALLADEGA,TORNADO,25,K,1
13-Jun-84,1,AL,39,COVINGTON,TORNADO,25,K,1
21-Jan-59,1,AL,43,CULLMAN,TORNADO,25,K,2
21-Mar-59,1,AL,31,COFFEE,TORNADO,25,K,2
26-Mar-59,1,AL,97,MOBILE,TORNADO,2.5,K,1
28-Apr-59,1,AL,121,TALLADEGA,TORNADO,2.5,K,1
12-May-59,1,AL,7,BIBB,TORNADO,0,K,2
12-May-59,1,AL,73,JEFFERSON,TORNADO,250,K,3
20-May-59,1,AL,47,DALLAS,TORNADO,0.25,K,1
1-Jul-59,1,AL,47,DALLAS,TORNADO,25,K,2
4-Nov-59,1,AL,47,DALLAS,TORNADO,0.25,K,
29-Jan-60,1,AL,97,MOBILE,TORNADO,2.5,K,1
29-Mar-60,1,AL,99,MONROE,TORNADO,25,K,2
5-May-60,1,AL,97,MOBILE,TORNADO,2.5,K,1
7-May-60,1,AL,97,MOBILE,TORNADO,25,K,2
7-May-60,1,AL,97,MOBILE,TORNADO,250,K,2
26-May-60,1,AL,71,JACKSON,TORNADO,2.5,K,1
15-Jun-60,1,AL,25,CLARKE,TORNADO,0,K,2
4-Jul-60,1,AL,13,BUTLER,TORNADO,0,K,0
4-Jul-60,1,AL,13,BUTLER,TORNADO,0,K,0
16-Sep-60,1,AL,121,TALLADEGA,TORNADO,250,K,2
8-Oct-60,1,AL,73,JEFFERSON,TORNADO,0,K,0
20-Feb-61,1,AL,91,MARENGO,TORNADO,25,K,1
22-Feb-61,1,AL,125,TUSCALOOSA,TORNADO,250,K,2
24-Feb-61,1,AL,113,RUSSELL,TORNADO,25,K,2
7-Mar-61,1,AL,57,FAYETTE,TORNADO,250,K,3
7-Mar-61,1,AL,127,WALKER,TORNADO,250,K,3
7-Mar-61,1,AL,43,CULLMAN,TORNADO,250,K,3
7-Mar-61,1,AL,95,MARSHALL,TORNADO,250,K,3
8-Mar-61,1,AL,123,TALLAPOOSA,TORNADO,25,K,1
17-Mar-61,1,AL,53,ESCAMBIA,TORNADO,25,K,1
7-Jun-85,1,AL,27,CLAY,TORNADO,25,K,1
6-Jul-85,1,AL,3,BALDWIN,TORNADO,25,K,0
18-Apr-50,1,AL,97,MOBILE,TORNADO,25,K,3
15-Apr-65,1,AL,71,JACKSON,TORNADO,250,K,3
15-Apr-65,1,AL,49,DEKALB,TORNADO,250,K,3
24-Jul-65,1,AL,7,BIBB,TORNADO,2.5,K,1
10-Sep-65,1,AL,97,MOBILE,TORNADO,0,K,0
11-Sep-65,1,AL,43,CULLMAN,TORNADO,25,K,1
29-Sep-65,1,AL,41,CRENSHAW,TORNADO,25,K,2
27-Nov-65,1,AL,115,ST. CLAIR,TORNADO,25,K,2
3-Mar-66,1,AL,107,PICKENS,TORNADO,250,K,5
3-Mar-66,1,AL,73,JEFFERSON,TORNADO,25,K,1
3-Mar-66,1,AL,125,TUSCALOOSA,TORNADO,250,K,5
26-Apr-66,1,AL,73,JEFFERSON,TORNADO,0,K,0
20-Jul-66,1,AL,69,HOUSTON,TORNADO,25,K,1
12-Aug-66,1,AL,113,RUSSELL,TORNADO,2.5,K,0
10-Nov-66,1,AL,43,CULLMAN,TORNADO,250,K,2
10-Nov-66,1,AL,73,JEFFERSON,TORNADO,25,K,1
10-Nov-66,1,AL,65,HALE,TORNADO,250,K,2
10-Nov-66,1,AL,3,BALDWIN,TORNADO,25,K,2
10-Nov-66,1,AL,85,LOWNDES,TORNADO,25,K,2
6-Mar-67,1,AL,107,PICKENS,TORNADO,25,K,1
6-Mar-67,1,AL,127,WALKER,TORNADO,25,K,1
6-Mar-67,1,AL,127,WALKER,TORNADO,250,K,4
6-Mar-67,1,AL,105,PERRY,TORNADO,2.5,M,2
6-Mar-67,1,AL,115,ST. CLAIR,TORNADO,25,K,2
6-Mar-67,1,AL,21,CHILTON,TORNADO,25,K,1
6-Mar-67,1,AL,15,CALHOUN,TORNADO,25,K,2
4-Nov-88,1,AL,33,COLBERT,TORNADO,2.5,M,3
4-Nov-88,1,AL,77,LAUDERDALE,TORNADO,0,K,0
4-Nov-88,1,AL,79,LAWRENCE,TORNADO,250,K,3
4-Nov-88,1,AL,129,WASHINGTON,TORNADO,0,K,2
20-Nov-88,1,AL,125,TUSCALOOSA,TORNADO,2.5,M,3
26-Nov-88,1,AL,127,WALKER,TORNADO,0,K,0
20-Feb-89,1,AL,75,LAMAR,TORNADO,2.5,M,2
20-Feb-89,1,AL,93,MARION,TORNADO,250,K,2
20-Feb-89,1,AL,133,WINSTON,TORNADO,2.5,M,2
5-Mar-89,1,AL,73,JEFFERSON,TORNADO,2.5,K,0
5-Mar-89,1,AL,121,TALLADEGA,TORNADO,2.5,M,2
29-Mar-74,1,AL,125,TUSCALOOSA,TORNADO,0,K,0
1-Apr-74,1,AL,125,TUSCALOOSA,TORNADO,250,K,2
1-Apr-74,1,AL,9,BLOUNT,TORNADO,250,K,2
1-Apr-74,1,AL,89,MADISON,TORNADO,2.5,M,3
2-Apr-74,1,AL,17,CHAMBERS,TORNADO,25,K,2
3-Apr-74,1,AL,73,JEFFERSON,TORNADO,25,K,2
3-Apr-74,1,AL,15,CALHOUN,TORNADO,2.5,K,1
3-Apr-74,1,AL,29,CLEBURNE,TORNADO,0,K,2
3-Apr-74,1,AL,79,LAWRENCE,TORNADO,0,K,5
3-Apr-74,1,AL,59,FRANKLIN,TORNADO,0,K,2
3-Apr-74,1,AL,107,PICKENS,TORNADO,25,M,4
3-Apr-74,1,AL,103,MORGAN,TORNADO,0,K,5
3-Apr-74,1,AL,125,TUSCALOOSA,TORNADO,25,M,4
3-Apr-74,1,AL,83,LIMESTONE,TORNADO,0,K,5
3-Apr-74,1,AL,19,CHEROKEE,TORNADO,250,K,3
18-Apr-50,1,AL,3,BALDWIN,TORNADO,2.5,K,2
20-Feb-51,1,AL,57,FAYETTE,TORNADO,25,K,2
8-Jun-51,1,AL,89,MADISON,TORNADO,2.5,K,2
15-Nov-51,1,AL,43,CULLMAN,TORNADO,2.5,K,2
15-Nov-51,1,AL,77,LAUDERDALE,TORNADO,2.5,K,2
16-Nov-51,1,AL,9,BLOUNT,TORNADO,2.5,K,2
22-Jan-52,1,AL,123,TALLAPOOSA,TORNADO,2.5,K,1
13-Feb-52,1,AL,125,TUSCALOOSA,TORNADO,25,K,3
13-Feb-52,1,AL,57,FAYETTE,TORNADO,25,K,3
13-Feb-52,1,AL,43,CULLMAN,TORNADO,2.5,M,1
13-Feb-52,1,AL,9,BLOUNT,TORNADO,2.5,M,1
13-Feb-52,1,AL,73,JEFFERSON,TORNADO,250,K,3
29-Feb-52,1,AL,49,DEKALB,TORNADO,0,K,3
3-Mar-52,1,AL,107,PICKENS,TORNADO,25,K,3
22-Mar-52,1,AL,103,MORGAN,TORNADO,25,K,4
4-Apr-52,1,AL,97,MOBILE,TORNADO,25,K,1
10-May-52,1,AL,57,FAYETTE,TORNADO,25,K,1
10-May-52,1,AL,57,FAYETTE,TORNADO,25,K,1
10-May-52,1,AL,57,FAYETTE,TORNADO,25,K,1
8-Jan-53,1,AL,47,DALLAS,TORNADO,25,K,1
8-Jan-53,1,AL,121,TALLADEGA,TORNADO,2.5,K,2
20-Jan-53,1,AL,127,WALKER,TORNADO,2.5,K,3
20-Jan-53,1,AL,9,BLOUNT,TORNADO,25,K,
23-Jan-53,1,AL,25,CLARKE,TORNADO,25,K,3
20-Feb-53,1,AL,33,COLBERT,TORNADO,25,K,3
20-Feb-53,1,AL,93,MARION,TORNADO,25,K,2
20-Feb-53,1,AL,127,WALKER,TORNADO,25,K,2
20-Feb-53,1,AL,59,FRANKLIN,TORNADO,25,K,2
18-Mar-53,1,AL,97,MOBILE,TORNADO,2.5,K,2
22-Mar-53,1,AL,77,LAUDERDALE,TORNADO,2.5,K,2
6-Apr-53,1,AL,73,JEFFERSON,TORNADO,2.5,K,3
12-Apr-53,1,AL,9,BLOUNT,TORNADO,25,K,1
18-Apr-53,1,AL,81,LEE,TORNADO,2.5,M,3
1-May-53,1,AL,21,CHILTON,TORNADO,25,K,2
1-May-53,1,AL,27,CLAY,TORNADO,250,K,4
1-May-53,1,AL,73,JEFFERSON,TORNADO,2.5,K,
1-May-53,1,AL,23,CHOCTAW,TORNADO,25,K,4
4-May-53,1,AL,93,MARION,TORNADO,2.5,K,1
4-May-53,1,AL,73,JEFFERSON,TORNADO,25,K,0
6-Dec-53,1,AL,67,HENRY,TORNADO,2.5,K,1
6-Dec-53,1,AL,67,HENRY,TORNADO,25,K,2
28-Feb-54,1,AL,21,CHILTON,TORNADO,2.5,K,1
13-Mar-54,1,AL,113,RUSSELL,TORNADO,25,K,3
29-Mar-54,1,AL,67,HENRY,TORNADO,25,K,2
16-Apr-54,1,AL,31,COFFEE,TORNADO,0.03,K,2
16-Apr-54,1,AL,45,DALE,TORNADO,25,K,2
5-Dec-54,1,AL,81,LEE,TORNADO,250,K,3
5-Dec-54,1,AL,15,CALHOUN,TORNADO,250,K,3
5-Dec-54,1,AL,5,BARBOUR,TORNADO,2.5,K,2
5-Dec-54,1,AL,109,PIKE,TORNADO,2.5,K,1
5-Dec-54,1,AL,113,RUSSELL,TORNADO,25,K,2
21-Mar-55,1,AL,33,COLBERT,TORNADO,25,K,2
21-Apr-55,1,AL,47,DALLAS,TORNADO,25,K,2
24-Apr-55,1,AL,103,MORGAN,TORNADO,2.5,M,4
12-Mar-76,1,AL,119,SUMTER,TORNADO,25,K,1
12-Mar-76,1,AL,91,MARENGO,TORNADO,250,K,2
12-Mar-76,1,AL,1,AUTAUGA,TORNADO,2.5,M,3
12-Mar-76,1,AL,51,ELMORE,TORNADO,2.5,M,3
12-Mar-76,1,AL,47,DALLAS,TORNADO,250,K,1
12-Mar-76,1,AL,21,CHILTON,TORNADO,25,K,2
16-Mar-76,1,AL,31,COFFEE,TORNADO,2.5,K,0
16-Mar-76,1,AL,129,WASHINGTON,TORNADO,25,K,2
20-Mar-76,1,AL,77,LAUDERDALE,TORNADO,25,K,2
20-Mar-76,1,AL,75,LAMAR,TORNADO,25,K,1
